-83.92503261566162,10.191438728367238 
-83.93074035644531,10.179907483490688 
-83.93395900726318,10.17167062483104 
-83.93966674804688,10.157054957912319 
-83.9424991607666,10.149873605106023 
-83.9410400390625,10.146113891423518 
-83.93855094909668,10.140284135718018 
-83.93567562103271,10.132975668925063 
-83.93370151519775,10.128075100759682 
-83.93155574798584,10.118020252395425 
-83.92923831939697,10.107415848468165 
-83.92687797546387,10.09702234814942 
-83.92516136169432,10.090177664565383 
-83.92361640930176,10.083882117247983 
-83.92237186431885,10.078811788359626 
-83.91915321350098,10.075980820031845 
-83.91108512878418,10.069262452439341 
-83.89039993286133,10.061529818471728 
-83.87465000152588,10.047331713428202 
-83.8672685623169,10.03203424788966 
-83.8667106628418,10.01698962680391 
-83.86374950408936,9.998520977907186 
-83.85675430297852,9.983812927740523 
-83.86134624481201,9.974810258714845 
-83.87907028198242,9.969188747642148 
-83.88709545135498,9.972358784607104 
-83.89546394348145,9.974979325214752 
-83.9046049118042,9.965469198296121 
-83.91460418701172,9.957226863935087 
-83.93232822418213,9.953676255743668 
-83.94726276397705,9.956466022574011 
-83.95666122436523,9.949407020958787 
-83.96460056304932,9.950379227847192 
-83.9641284942627,9.94944929088366 
-83.96545886993408,9.948603891346572 
-83.9666175842285,9.947166707112247 
-83.9670467376709,9.94623676100336 
-83.96687507629395,9.9450531894004 
-83.96880626678467,9.943573718868281 
-83.99198055267334,9.941671532628991 
-84.00541305541991,9.940657028775199 
-84.00824546813965,9.939684792961126 
-84.00485515594482,9.930046820728164 
-84.00399684906006,9.929412733653685 
-84.00704383850096,9.91732257184951 
-84.01506900787354,9.910220450618633 
-84.01601314544678,9.909079023929072 
-84.01519775390625,9.90840262105335 
-84.01571273803711,9.90781076739287 
-84.01644229888916,9.907726216782775 
-84.01687145233154,9.908022143822771 
-84.01768684387207,9.905147412706642 
-84.01575565338135,9.903667761872413 
-84.01622772216797,9.9017230677728 
-84.01519775390625,9.900243401500159 
-84.01545524597168,9.899524704046982 
-84.01506900787354,9.898975110815321 
-84.0144681930542,9.893775067791601 
-84.00082111358641,9.893648236445443 
-83.99588584899901,9.887940775195707 
-83.99603605270386,9.879992441844351 
-84.00019884109497,9.87083893706431 
-84.00092840194702,9.869380271913649 
-84.00225877761841,9.866928008694236 
-84.00315999984741,9.86515222048371 
-84.00479078292847,9.86210798985613 
-84.0107774734497,9.855046957804985 
-84.0150260925293,9.848577735864284 
-84.01863098144531,9.84322890430812 
-84.02122735977173,9.839507926905764 
-84.02431726455688,9.835046927163804 
-84.02706384658813,9.826145889955901 
-84.03684854507446,9.820796695361595 
-84.05040979385376,9.810668932094979 
-84.05686855316162,9.805763515830044 
-84.06573057174683,9.801386639178375 
-84.07579421997069,9.796481085589253 
-84.08180236816406,9.795170106400278 
-84.08023595809937,9.781319929393714 
-84.0847635269165,9.771994523201778 
-84.07405614852905,9.76658101554516 
-84.05779123306274,9.765439092527714 
-84.04064655303955,9.769414659443397 
-84.02751445770264,9.770302811519699 
-84.00039196014404,9.786585179234748 
-83.9936113357544,9.789334071696613 
-83.9840841293335,9.764677808339929 
-83.97618770599365,9.753427516917887 
-83.97223949432373,9.746744833197575 
-83.94700527191162,9.73583231504511 
-83.94627571105957,9.720520351236377 
-83.94760608673096,9.71070679030041 
-83.94374370574951,9.704826975889954 
-83.93340110778807,9.704150156096336 
-83.92237186431885,9.697043465734582 
-83.91923904418944,9.690232746123101 
-83.9141321182251,9.687736857733997 
-83.9051628112793,9.692220982910598 
-83.8899278640747,9.677245462934904 
-83.88211727142334,9.6733957157314 
-83.87121677398682,9.671830421292157 
-83.86598110198973,9.674707173028034 
-83.8491153717041,9.671830421292157 
-83.84465217590332,9.664215371422133 
-83.84486675262451,9.645430845104185 
-83.83928775787354,9.631214832009686 
-83.8262414932251,9.621779468984185 
-83.81113529205322,9.618563769369121 
-83.80049228668213,9.61344397397789 
-83.7861156463623,9.609254992836696 
-83.77328395843506,9.604135056583356 
-83.7641429901123,9.605235214706742 
-83.76718997955322,9.592202342768028 
-83.7626838684082,9.576883846356179 
-83.75530242919922,9.572355871130585 
